,year,month,day,hour,latitude,longitude,imma_version,attm_count,time_indicator,latlong_indicator,ship_course,ship_speed,national_source_indicator,id_indicator,callsign,country_code,wind_direction_indicator,wind_direction_true,wind_speed_indicator,wind_speed,visibility_indicator,visibility,present_weather,past_weather,sea_level_pressure,characteristic_of_ppp,amt_pressure_tend,indicator_for_temp,air_temperature,wbt_indicator,wetbulb_temperature,dpt_indicator,dewpoint_temperature,sst_measurement_method,sea_surface_temp,total_cloud_amount,lower_cloud_amount,low_cloud_type,cloud_height_indicator,cloud_height,middle_cloud_type,high_cloud_type,wave_direction,wave_period,wave_height,swell_direction,swell_period,swell_height,box_system_indicator,ten_degree_box_number,one_degree_box_number,deck,source_id,platform_type,dup_status,dup_check,track_check,pressure_bias,wave_period_indicator,swell_period_indicator,second_country_code,adaptive_qc_flags,nightday_flag,trimming_flags,ncdc_qc_flags,external,landlocked_flag,source_exclusion_flags,unique_report_id,release_no_primary,release_no_secondary,release_no_tertiary,release_status_indicator,intermediate_reject_flag,timestamp
588,2017,5,10,21.0,42.8,-68.5,1,4,0.0,0,4.0,1.0,1.0,1,WTDF,,0,20.0,4,2.6,,97,2,2,1016.6,2,9.0,0.0,11.0,0,8.8,,6.7,0.0,8.3,5,4.0,1,,4,8,2,,1,0.5,12,8,0.5,,171,28,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NIQUBU,3,0,1,0,1,2017-05-10 21:00:00+00:00
589,2017,4,12,15.0,40.6,-70.2,1,4,0.0,0,6.0,3.0,1.0,1,WTDF,,0,320.0,4,6.7,,98,1,2,1026.0,2,1.0,0.0,9.0,0,6.7,,4.2,0.0,6.8,6,5.0,6,,5,9,0,,5,0.5,17,5,0.5,,170,0,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NF3UH8,3,0,1,0,1,2017-04-12 15:00:00+00:00
590,2017,2,15,12.0,39.7,-73.8,1,4,0.0,0,7.0,3.0,1.0,1,WTDF,,0,220.0,4,4.6,,98,3,1,1001.0,7,2.0,0.0,6.5,0,5.8,,5.0,0.0,4.4,8,6.0,6,,7,7,A,,3,0.5,38,3,0.5,,206,93,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N81TF7,3,0,1,0,1,2017-02-15 12:00:00+00:00
591,2017,1,22,12.0,15.4,-160.3,1,4,0.0,0,4.0,2.0,1.0,1,WTDH,,0,70.0,3,14.4,,97,2,0,1014.3,7,1.3,0.0,25.2,0,22.5,,21.2,1.0,25.6,2,2.0,4,,6,0,0,,4,1.5,26,12,2.0,,269,50,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N50JM6,3,0,1,0,1,2017-01-22 12:00:00+00:00
592,2017,7,27,12.0,14.0,-169.2,1,4,0.0,0,2.0,2.0,1.0,1,WTDH,,0,80.0,3,9.8,,97,2,0,1009.5,8,0.5,0.0,27.5,0,25.0,,23.9,1.0,27.6,2,2.0,4,,6,0,0,,4,1.5,9,11,2.0,,269,49,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NSR202,3,0,1,0,1,2017-07-27 12:00:00+00:00
593,2017,3,15,12.0,-0.1,-175.8,1,4,0.0,0,8.0,2.0,1.0,1,WTDH,,0,90.0,3,9.8,,97,3,1,1005.7,8,0.1,0.0,27.4,0,26.2,,25.7,1.0,27.1,6,3.0,2,,3,7,0,,3,1.5,8,12,1.5,,340,5,992,114,5,0,,,,,,,,1,111111,11111111111111,,,,NBKRJJ,3,0,1,0,1,2017-03-15 12:00:00+00:00
594,2017,5,15,12.0,-19.7,-84.8,1,4,0.0,0,0.0,0.0,,1,WTEC,,0,90.0,4,6.7,,97,2,2,1019.1,3,0.5,0.0,20.5,0,18.7,,17.8,,22.9,8,8.0,5,,2,7,A,,4,1.0,14,5,2.0,,385,94,992,114,5,0,,,,,,,,1,111111,11111111111111,,,,NJBUA4,3,0,1,0,1,2017-05-15 12:00:00+00:00
595,2017,1,25,0.0,-67.5,-103.0,1,4,0.0,0,4.0,1.0,,1,WTEC,,0,,4,,,96,10,7,983.7,2,1.5,0.0,,0,-0.2,,-0.4,,2.1,8,8.0,7,,0,A,A,,5,2.0,23,6,2.5,,563,73,992,114,5,1,2.0,,,,,,,2,511711,11111111111111,,,,N5C56M,3,0,1,0,1,2017-01-25 00:00:00+00:00
596,2017,5,14,0.0,-19.4,-85.0,1,4,0.0,0,3.0,1.0,,1,WTEC,,0,140.0,4,4.6,,97,2,2,1016.6,5,0.4,0.0,21.5,0,17.0,,14.4,,23.1,6,5.0,8,,6,6,A,,3,1.0,19,7,1.5,,385,95,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NJ4SBI,3,0,1,0,1,2017-05-14 00:00:00+00:00
597,2017,6,27,0.0,-0.2,-86.5,1,4,0.0,0,1.0,3.0,,1,WTEC,,0,170.0,4,6.7,,97,15,8,1012.8,3,0.8,0.0,23.0,0,21.8,,21.3,,24.6,8,8.0,7,,3,4,A,,2,1.0,17,7,1.5,,349,6,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NOU87O,3,0,1,0,1,2017-06-27 00:00:00+00:00
598,2017,1,20,0.0,-59.0,-103.0,1,4,0.0,0,0.0,0.0,,1,WTEC,,0,,4,,,98,2,2,,2,0.8,0.0,,0,,,,,6.2,7,7.0,8,,3,4,A,,4,1.5,14,10,2.0,,527,93,992,114,5,1,2.0,,,,,,,2,1CCCCC,11111111111111,,,,N4P1YH,3,0,1,0,1,2017-01-20 00:00:00+00:00
599,2017,8,17,18.0,23.3,-80.8,1,4,0.0,0,2.0,2.0,,1,WTEC,,0,60.0,4,6.7,,98,3,1,1017.1,8,0.9,0.0,29.5,0,26.5,,25.5,,30.4,5,4.0,2,,5,6,4,,2,0.5,6,5,0.5,,241,30,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NVFSGV,3,0,1,0,1,2017-08-17 18:00:00+00:00
600,2017,1,2,18.0,-27.2,-101.5,1,4,0.0,0,4.0,2.0,,1,WTEC,,0,10.0,4,5.1,,98,15,2,1019.9,0,0.2,0.0,,0,22.4,,20.1,,23.9,5,5.0,2,,3,4,3,,2,1.0,16,7,2.0,,419,71,992,114,5,1,2.0,,,,,,,2,171411,11111111111111,,,,N2I92D,3,0,1,0,1,2017-01-02 18:00:00+00:00
601,2017,6,23,0.0,-5.3,-95.0,1,4,0.0,0,4.0,2.0,,1,WTEC,,0,130.0,4,10.8,,97,3,1,1009.8,5,0.9,0.0,24.2,0,21.9,,20.9,,25.6,7,7.0,4,,4,2,A,,3,1.5,15,8,2.0,,348,55,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NOBGZ1,3,0,1,0,1,2017-06-23 00:00:00+00:00
602,2017,3,5,0.0,1.2,-23.0,1,4,0.0,0,8.0,1.0,,1,WTEC,,0,310.0,4,2.6,,97,1,2,1010.4,0,0.3,0.0,25.0,0,23.0,,22.2,,28.6,6,4.0,4,,7,4,0,,2,0.5,33,8,1.0,,319,13,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NA9D1X,3,0,1,0,1,2017-03-05 00:00:00+00:00
603,2017,5,30,6.0,-17.9,-86.1,1,4,0.0,0,6.0,2.0,,1,WTEC,,0,120.0,4,9.3,,97,2,1,1021.1,4,0.0,0.0,20.1,0,17.2,,15.5,,22.5,6,6.0,4,,4,0,A,,3,1.5,13,9,2.0,,385,76,992,114,5,1,2.0,,,,,,,1,111131,11111111111111,,,,NL8NZY,3,0,1,0,1,2017-05-30 06:00:00+00:00
604,2017,6,6,18.0,-7.9,-110.0,1,4,0.0,0,6.0,1.0,,1,WTEC,,0,120.0,4,10.8,,97,2,2,1015.6,2,0.7,0.0,28.1,0,23.9,,22.2,,27.3,6,6.0,1,,3,3,A,,4,2.0,10,10,2.5,,346,70,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NM7FAS,3,0,1,0,1,2017-06-06 18:00:00+00:00
605,2017,3,6,18.0,4.0,-23.0,1,4,0.0,0,0.0,0.0,,1,WTEC,,0,60.0,4,2.6,,97,2,2,1010.3,6,1.4,0.0,28.7,0,25.9,,24.9,,29.6,8,8.0,4,,4,2,A,,1,0.5,35,6,1.5,,319,43,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NAHC55,3,0,1,0,1,2017-03-06 18:00:00+00:00
606,2017,3,9,0.0,10.4,-23.0,1,4,0.0,0,8.0,2.0,,1,WTEC,,0,20.0,4,4.6,,97,2,0,1009.9,2,1.2,0.0,22.6,0,21.0,,20.3,,23.8,3,2.0,1,,7,0,0,,3,0.5,36,7,1.5,,283,3,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NARKF4,3,0,1,0,1,2017-03-09 00:00:00+00:00
607,2017,2,23,12.0,-26.5,-40.1,1,4,0.0,0,1.0,3.0,,1,WTEC,,0,20.0,4,4.6,,98,2,0,1017.5,2,0.8,0.0,27.3,0,25.5,,24.9,,27.7,3,3.0,8,,2,A,A,,4,1.0,2,5,1.5,,425,60,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N920EI,3,0,1,0,1,2017-02-23 12:00:00+00:00
608,2017,8,21,12.0,30.3,-81.0,1,4,0.0,0,6.0,4.0,1.0,1,WTOI,,0,110.0,4,4.1,,97,2,1,1027.2,2,2.6,0.0,28.0,0,25.5,,24.4,1.0,26.0,6,6.0,4,,5,6,1,,0,0.0,30,2,0.5,,205,1,992,114,5,1,2.0,,,,,,,2,111131,11111111111111,,,,NVX2VZ,3,0,1,0,1,2017-08-21 12:00:00+00:00
609,2017,1,13,6.0,20.0,-70.4,1,4,0.0,0,2.0,4.0,1.0,1,WTOI,,0,240.0,4,10.3,,98,58,5,1022.1,5,0.5,0.0,25.0,0,20.0,,17.0,1.0,23.4,5,4.0,4,,6,A,8,,4,1.5,6,6,2.0,,242,0,992,114,5,1,2.0,,,,,,,1,113111,11111111111111,,,,N3TWTC,3,0,1,0,1,2017-01-13 06:00:00+00:00
610,2017,2,10,6.0,19.1,-66.7,1,4,0.0,0,3.0,4.0,1.0,1,WTOI,,0,130.0,4,5.7,,98,1,0,1018.6,7,1.5,0.0,27.2,0,23.9,,22.4,1.0,23.4,0,0.0,0,,9,0,0,,5,0.5,9,9,1.0,,279,96,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N7E2GN,3,0,1,0,1,2017-02-10 06:00:00+00:00
611,2017,5,22,0.0,26.9,-76.4,1,4,0.0,0,7.0,5.0,1.0,1,WTOI,,0,100.0,4,6.2,,98,2,0,1019.5,2,0.1,0.0,24.6,0,21.7,,20.2,1.0,22.8,3,3.0,2,,4,0,0,,6,1.0,10,7,0.5,,242,66,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NK66QI,3,0,1,0,1,2017-05-22 00:00:00+00:00
612,2017,1,22,18.0,24.8,-75.2,1,4,0.0,0,7.0,5.0,1.0,1,WTOI,,0,140.0,4,16.5,,98,2,0,1012.2,7,3.5,0.0,27.8,0,24.4,,22.9,1.0,21.3,3,3.0,2,,5,A,A,,4,1.0,17,7,1.5,,242,45,992,114,5,1,2.0,,,,,,,2,111311,11111111111111,,,,N51OY0,3,0,1,0,1,2017-01-22 18:00:00+00:00
613,2017,8,3,15.0,36.0,-48.5,1,4,0.0,0,2.0,3.0,,1,WZZF,,0,10.0,4,2.6,,98,2,2,1024.4,3,0.2,0.0,28.0,0,24.5,,23.1,1.0,28.2,8,7.0,4,,4,6,A,,2,0.5,27,4,1.5,,209,68,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NTNVQ8,3,0,1,0,1,2017-08-03 15:00:00+00:00
614,2017,8,14,0.0,34.2,-44.9,1,4,0.0,0,6.0,4.0,,1,WZZF,,0,350.0,3,7.2,,98,1,1,1026.5,2,0.5,0.0,26.0,0,24.0,,23.2,1.0,29.0,3,3.0,8,,4,8,A,,7,1.0,9,7,1.0,,209,44,992,114,5,1,2.0,,,,,,,1,311111,11111111111111,,,,NUYIE4,3,0,1,0,1,2017-08-14 00:00:00+00:00
615,2017,4,23,18.0,-46.7,169.4,1,4,0.0,0,5.0,3.0,,1,ZMAG,,0,170.0,4,5.1,,96,50,2,1019.7,3,0.5,0.0,9.8,0,9.2,,8.6,1.0,12.7,8,8.0,7,,2,A,A,,3,0.5,21,12,2.5,,482,69,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NGJH6R,3,0,1,0,1,2017-04-23 18:00:00+00:00
616,2017,7,24,6.0,-38.3,174.0,1,4,0.0,0,8.0,3.0,,1,ZMAG,,0,270.0,4,7.7,,98,3,2,1006.1,4,0.0,0.0,14.0,0,10.8,,7.5,1.0,14.8,8,8.0,8,,5,A,A,,6,1.0,24,9,2.0,,447,84,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NSC2HM,3,0,1,0,1,2017-07-24 06:00:00+00:00
617,2017,8,22,18.0,-40.2,177.1,1,4,0.0,0,1.0,3.0,,1,ZMAG,,0,240.0,4,4.6,,98,3,0,1025.2,3,0.8,0.0,9.0,0,7.0,,4.5,1.0,13.3,2,2.0,4,,5,A,A,,3,0.5,18,5,2.0,,483,7,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NW2UH8,3,0,1,0,1,2017-08-22 18:00:00+00:00
618,2017,4,22,0.0,-39.9,173.9,1,4,0.0,0,3.0,3.0,,1,ZMAG,,0,240.0,4,5.1,,98,3,0,1029.9,7,0.2,0.0,17.0,0,16.0,,15.3,1.0,18.3,5,3.0,4,,5,6,0,,3,0.5,25,12,1.0,,447,93,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NGBD0Q,3,0,1,0,1,2017-04-22 00:00:00+00:00
619,2017,1,25,18.0,-40.3,174.1,1,4,0.0,0,7.0,3.0,,1,ZMAG,,0,270.0,4,7.2,,98,3,0,1009.0,3,1.9,0.0,15.0,0,12.5,,10.3,1.0,15.5,4,3.0,7,,5,6,0,,4,1.0,26,8,2.5,,483,4,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N5FM4S,3,0,1,0,1,2017-01-25 18:00:00+00:00
620,2017,6,2,0.0,-44.0,172.7,1,4,0.0,0,5.0,3.0,,1,ZMAG,,0,70.0,4,5.1,,98,1,1,1020.3,0,0.0,0.0,13.0,0,11.0,,9.1,1.0,11.7,4,3.0,4,,5,7,A,,2,0.5,14,5,1.0,,483,42,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NLL691,3,0,1,0,1,2017-06-02 00:00:00+00:00
621,2017,4,8,0.0,-41.9,174.4,1,4,0.0,0,5.0,3.0,,1,ZMAG,,0,270.0,4,3.6,,98,1,0,1030.3,2,0.3,0.0,16.0,0,11.0,,5.6,1.0,13.8,7,7.0,0,,4,3,0,,0,0.0,1,9,2.0,,483,14,992,114,5,1,2.0,,,,,,,2,111112,11111111111111,,,,NEIM9T,3,0,1,0,1,2017-04-08 00:00:00+00:00
622,2017,5,18,15.0,-22.5,159.4,1,4,0.0,0,5.0,4.0,,1,2AGH7,,0,90.0,4,9.8,,98,2,0,1017.9,8,0.6,0.0,24.5,0,20.0,,17.3,3.0,27.0,6,6.0,7,,2,A,A,,2,1.5,13,5,2.0,,409,29,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NJQDPI,3,0,1,0,1,2017-05-18 15:00:00+00:00
623,2017,6,2,4.0,-24.9,155.9,1,4,0.0,0,6.0,4.0,,1,2AGH7,,0,150.0,4,13.4,,98,1,1,1020.0,6,1.6,0.0,22.0,0,18.0,,15.3,3.0,25.3,5,3.0,2,,5,4,8,,1,1.0,15,4,2.5,,409,45,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NLLXKS,3,0,1,0,1,2017-06-02 04:00:00+00:00
624,2017,5,31,8.0,-17.8,167.7,1,4,0.0,0,6.0,4.0,,1,2AGH7,,0,100.0,4,7.7,,98,3,1,1015.1,2,1.8,0.0,25.0,0,23.0,,22.0,3.0,26.9,5,4.0,4,,3,A,A,,1,0.5,11,1,0.5,,374,77,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NLDE9L,3,0,1,0,1,2017-05-31 08:00:00+00:00
625,2017,4,27,9.0,-20.4,148.9,1,4,0.0,0,3.0,4.0,,1,2AGH7,,0,130.0,4,8.2,,98,2,1,1012.0,1,1.8,0.0,24.0,0,21.0,,19.4,1.0,26.2,4,4.0,5,,6,4,A,,3,1.0,14,3,1.0,,408,8,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NH0BRP,3,0,1,0,1,2017-04-27 09:00:00+00:00
626,2017,6,15,4.0,-18.2,163.9,1,4,0.0,0,1.0,4.0,,1,2AGH7,,0,130.0,4,15.4,,98,80,6,1012.5,6,2.6,0.0,25.0,0,23.0,,22.0,3.0,27.3,8,,7,,3,A,A,,5,1.5,13,5,1.5,,374,83,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NNAT4P,3,0,1,0,1,2017-06-15 04:00:00+00:00
627,2017,3,30,2.0,13.4,114.2,1,4,0.0,0,5.0,3.0,1.0,1,2AKI2,,0,50.0,4,6.7,,98,3,1,1016.2,3,1.3,0.0,29.2,0,25.7,,24.2,1.0,28.2,5,2.0,7,,3,7,3,,4,0.5,5,5,0.5,,261,34,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NDEUYP,3,0,1,0,1,2017-03-30 02:00:00+00:00
628,2017,8,30,17.0,6.3,-51.4,1,4,0.0,0,7.0,4.0,1.0,1,2AKI2,,0,120.0,4,3.1,,98,2,0,1012.7,8,1.0,0.0,29.8,0,24.5,,22.0,1.0,30.1,4,4.0,4,,A,0,0,,5,0.5,12,8,1.0,,316,61,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NX3DXE,3,0,1,0,1,2017-08-30 17:00:00+00:00
629,2017,8,1,4.0,-10.9,61.1,1,4,0.0,0,4.0,4.0,1.0,1,2AKI2,,0,110.0,4,7.7,,98,2,2,1014.5,2,3.8,0.0,25.0,0,23.9,,23.4,1.0,26.6,6,5.0,2,,3,0,1,,4,1.0,11,11,3.0,,364,1,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NTCK1N,3,0,1,0,1,2017-08-01 04:00:00+00:00
630,2017,5,28,10.0,-38.9,-56.6,1,4,0.0,0,2.0,4.0,1.0,1,2AKI2,,0,340.0,4,3.1,,98,2,2,1028.9,1,1.0,0.0,11.0,0,7.2,,2.1,1.0,14.2,7,7.0,5,,5,0,0,,4,0.5,19,12,1.5,,460,86,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NL042B,3,0,1,0,1,2017-05-28 10:00:00+00:00
631,2017,5,13,12.0,-34.9,26.4,1,4,0.0,0,5.0,4.0,1.0,1,2AKI2,,0,80.0,4,8.7,,98,18,8,1031.9,7,1.5,0.0,17.9,0,14.0,,10.7,1.0,24.3,6,3.0,7,,2,9,0,,4,1.5,21,6,4.5,,468,46,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NJ2RNT,3,0,1,0,1,2017-05-13 12:00:00+00:00
632,2017,2,5,6.0,-34.7,22.4,1,4,0.0,0,6.0,3.0,1.0,1,2AKI2,,0,220.0,3,10.3,,98,2,0,1017.5,2,2.5,0.0,19.0,0,16.0,,13.8,1.0,20.3,2,1.0,2,,5,3,0,,6,2.0,21,5,3.0,,468,42,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N6RPYK,3,0,1,0,1,2017-02-05 06:00:00+00:00
633,2017,3,13,6.0,-15.5,63.5,1,4,0.0,0,1.0,4.0,1.0,1,2AKI2,,0,80.0,4,4.1,,99,3,1,1011.9,1,2.4,0.0,29.5,0,25.8,,24.2,1.0,29.4,4,2.0,1,,5,1,0,,0,0.0,7,6,1.0,,364,53,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NBAU6Q,3,0,1,0,1,2017-03-13 06:00:00+00:00
634,2017,7,5,18.0,-13.8,-34.9,1,4,0.0,0,4.0,4.0,1.0,1,2AKI3,,0,140.0,4,12.3,,98,1,1,1019.4,7,2.0,0.0,25.0,0,20.0,,17.0,1.0,26.3,6,4.0,2,,6,4,A,,4,1.0,16,6,3.5,,390,34,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NPZ1A1,3,0,1,0,1,2017-07-05 18:00:00+00:00
635,2017,8,19,22.0,-35.8,-86.9,1,4,0.0,0,4.0,3.0,1.0,1,2AKI4,,0,300.0,4,5.1,,98,2,2,1028.1,7,0.5,0.0,12.5,0,9.2,,5.4,1.0,14.5,8,7.0,7,,2,1,8,,3,1.0,21,6,4.0,,457,56,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NVPSSE,3,0,1,0,1,2017-08-19 22:00:00+00:00
636,2017,6,20,20.0,-5.2,-33.0,1,4,0.0,0,7.0,3.0,1.0,1,2AKI4,,0,140.0,4,7.2,,98,2,0,1011.6,4,0.0,0.0,27.4,0,23.8,,22.1,1.0,28.6,4,3.0,2,,5,4,4,,3,1.0,14,5,2.0,,354,53,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NO1BA5,3,0,1,0,1,2017-06-20 20:00:00+00:00
637,2017,1,29,22.0,-22.5,152.9,1,4,0.0,0,8.0,4.0,1.0,1,2AKI4,,0,110.0,4,13.4,,98,25,8,1011.0,3,0.2,0.0,26.6,0,24.7,,23.9,1.0,28.5,6,5.0,2,,4,0,5,,4,1.0,9,8,1.5,,409,22,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N5YPZN,3,0,1,0,1,2017-01-29 22:00:00+00:00
638,2017,8,20,19.0,58.3,-0.1,1,4,0.0,0,0.0,0.0,1.0,1,2ARS4,,0,320.0,4,9.3,,97,1,2,1021.0,1,2.5,0.0,13.1,0,11.0,,9.3,1.0,14.7,6,6.0,A,,A,9,A,,6,1.0,33,8,2.0,,141,80,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NVTSDG,3,0,1,0,1,2017-08-20 19:00:00+00:00
639,2017,2,26,15.0,57.1,2.2,1,4,0.0,0,0.0,0.0,1.0,1,2ARS4,,0,190.0,4,11.8,,97,3,2,993.9,7,1.5,0.0,7.5,0,6.3,,5.0,1.0,6.0,7,7.0,A,,A,7,A,,8,2.0,23,7,1.0,,142,72,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N9G8G4,3,0,1,0,1,2017-02-26 15:00:00+00:00
640,2017,3,2,15.0,57.1,2.2,1,4,0.0,0,0.0,0.0,1.0,1,2ARS4,,0,280.0,4,17.0,,97,2,2,996.8,1,1.0,0.0,6.3,0,5.0,,3.5,1.0,7.0,7,7.0,3,,5,A,A,,8,2.0,30,10,3.0,,142,72,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N9YGUR,3,0,1,0,1,2017-03-02 15:00:00+00:00
641,2017,4,26,20.0,16.5,-76.0,1,4,0.0,0,3.0,3.0,,1,2CWB2,,0,110.0,4,7.7,,98,3,2,1012.5,6,1.0,0.0,30.0,0,25.0,,22.8,1.0,23.0,6,6.0,3,,6,7,3,,5,0.5,9,7,1.0,,278,66,992,114,5,1,2.0,,,,,,,2,411111,11111111111111,,,,NGXSZ1,3,0,1,0,1,2017-04-26 20:00:00+00:00
642,2017,5,28,21.0,28.5,-94.5,1,4,0.0,0,0.0,0.0,,1,2CWB2,,0,120.0,4,8.2,,97,2,1,1016.0,4,0.0,0.0,30.0,0,23.0,,19.4,1.0,22.0,4,4.0,7,,8,1,7,,5,1.5,15,5,1.5,,240,84,992,114,5,1,2.0,,,,,,,2,131111,11111111111111,,,,NL27UU,3,0,1,0,1,2017-05-28 21:00:00+00:00
643,2017,6,17,6.0,53.0,-32.9,1,4,0.0,0,6.0,1.0,1.0,1,2FGX5,,0,280.0,4,12.9,,97,2,2,1011.3,3,2.7,0.0,8.0,0,7.5,,6.9,3.0,8.5,8,8.0,7,,2,A,A,,3,1.0,23,9,2.0,,138,32,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NNKJM9,3,0,1,0,1,2017-06-17 06:00:00+00:00
644,2017,6,10,0.0,45.5,-15.1,1,4,0.0,0,5.0,2.0,1.0,1,2FGX5,,0,200.0,4,14.9,,97,1,1,1007.8,1,3.0,0.0,16.4,0,15.5,,14.8,3.0,15.7,4,,,,A,,,,3,2.0,19,5,4.5,,176,55,992,114,5,1,2.0,,,,,,,1,111311,11111111111111,,,,NMMNEX,3,0,1,0,1,2017-06-10 00:00:00+00:00
645,2017,6,18,7.0,49.2,-33.5,1,4,0.0,0,4.0,2.0,1.0,1,2FGX5,,0,10.0,4,2.6,,98,2,2,1026.2,2,0.5,0.0,10.6,0,7.6,,3.8,3.0,12.7,7,5.0,5,,5,7,0,,0,0.0,33,9,0.5,,174,93,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NNPEV3,3,0,1,0,1,2017-06-18 07:00:00+00:00
646,2017,8,4,6.0,53.9,-23.4,1,4,0.0,0,2.0,2.0,1.0,1,2FGX5,,0,300.0,4,9.3,,97,16,2,1018.1,0,0.4,0.0,12.2,0,10.0,,7.7,3.0,14.5,7,7.0,2,,4,9,A,,3,1.0,8,6,1.5,,139,33,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NTQRL7,3,0,1,0,1,2017-08-04 06:00:00+00:00
647,2017,7,15,18.0,57.7,-48.9,1,4,0.0,0,8.0,2.0,1.0,1,2FGX5,,0,230.0,4,11.8,,97,3,2,994.6,6,3.8,0.0,8.0,0,7.8,,7.6,3.0,7.6,7,7.0,7,,2,7,A,,3,1.0,23,5,1.5,,137,78,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NR8R71,3,0,1,0,1,2017-07-15 18:00:00+00:00
648,2017,6,19,7.0,46.2,-34.0,1,4,0.0,0,4.0,2.0,1.0,1,2FGX5,,0,50.0,4,3.6,,98,3,2,1028.3,8,0.3,0.0,12.2,0,9.5,,6.5,3.0,14.1,7,5.0,5,,5,7,8,,1,0.5,33,8,0.5,,174,64,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NNU2RJ,3,0,1,0,1,2017-06-19 07:00:00+00:00
649,2017,5,4,0.0,13.6,-95.1,1,4,0.0,0,7.0,3.0,,1,2GNG3,,0,30.0,4,1.5,,98,1,0,1012.0,2,1.0,0.0,29.0,0,26.0,,24.8,1.0,31.0,1,1.0,1,,4,0,0,,1,0.0,20,13,1.5,,276,35,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NHV15O,3,0,1,0,1,2017-05-04 00:00:00+00:00
650,2017,6,12,18.0,27.1,-117.3,1,4,0.0,0,3.0,4.0,,1,2GNG3,,0,330.0,4,9.8,,98,2,1,1020.0,4,0.0,0.0,22.0,0,17.0,,13.4,1.0,19.0,4,3.0,1,,6,A,A,,5,2.0,35,12,2.0,,238,77,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NMZIL1,3,0,1,0,1,2017-06-12 18:00:00+00:00
651,2017,3,5,0.0,20.0,167.8,1,4,0.0,0,6.0,3.0,,1,2GNG3,,0,60.0,4,10.3,,98,0,1,1023.0,0,0.0,0.0,26.0,0,20.0,,16.3,1.0,27.0,6,4.0,7,,3,A,A,,6,1.5,6,12,1.5,,230,7,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NA9CQX,3,0,1,0,1,2017-03-05 00:00:00+00:00
